1	30.356
2	30.356
3	30.369
4	30.382
5	30.407
6	30.407
7	30.419
8	30.419
9	30.432
10	30.444
11	30.469
12	30.495
13	30.52
14	30.546
15	30.571
16	30.571
17	30.583
18	30.571
19	30.583
20	30.583
21	30.583
22	30.583
23	30.596
24	30.609
25	30.609
26	30.622
27	30.622
28	30.622
29	30.622
30	30.634
31	30.634
32	30.647
33	30.647
34	30.634
35	30.634
36	30.647
37	30.647
38	30.647
39	30.647
40	30.659
41	30.659
42	30.659
43	30.672
44	30.659
45	30.672
46	30.697
47	30.71
48	30.685
49	30.685
50	30.622
51	30.672
52	30.672
53	30.672
54	30.66
55	30.634
56	30.634
57	30.609
58	30.432
59	30.394
60	30.407
61	30.268
62	30.205
63	30.243
64	30.28
65	30.218
66	30.243
67	30.23
68	30.205
69	30.255
70	30.28
71	30.318
72	30.343
73	30.382
74	30.407
75	30.407
76	30.407
77	30.432
78	30.445
79	30.445
80	30.457
81	30.457
82	30.47
83	30.482
84	30.47
85	30.432
86	30.432
87	30.432
88	30.457
89	30.457
90	30.47
91	30.47
92	30.457
93	30.457
94	30.47
95	30.47
96	30.47
1	30.444
2	30.419
3	30.407
4	30.394
5	30.356
6	30.369
7	30.331
8	30.293
9	30.281
10	30.256
11	30.218
12	30.205
13	30.218
14	30.243
15	30.255
16	30.293
17	30.306
18	30.306
19	30.331
20	30.344
21	30.356
22	30.369
23	30.394
24	30.407
25	30.407
26	30.419
27	30.47
28	30.482
29	30.52
30	30.533
31	30.508
32	30.508
33	30.533
34	30.52
35	30.508
36	30.533
37	30.558
38	30.571
39	30.584
40	30.837
41	30.9
42	30.748
43	30.748
44	30.672
45	30.697
46	30.773
47	30.748
48	30.76
49	30.735
50	30.811
51	30.71
52	30.698
53	30.698
54	30.647
55	30.596
56	30.596
57	30.596
58	30.583
59	30.47
60	30.432
61	30.382
62	30.394
63	30.281
64	30.243
65	30.256
66	30.306
67	30.268
68	30.23
69	30.281
70	30.281
71	30.318
72	30.318
73	30.331
74	30.331
75	30.331
76	30.331
77	30.344
78	30.344
79	30.407
80	30.432
81	30.407
82	30.419
83	30.445
84	30.444
85	30.432
86	30.419
87	30.445
88	30.445
