1	29.265
2	29.29
3	29.265
4	29.315
5	29.315
6	29.29
7	29.34
8	29.365
9	29.389
10	29.389
11	29.389
12	29.414
13	29.389
14	29.365
15	29.315
16	29.315
17	29.365
18	29.365
19	29.365
20	29.365
21	29.34
22	29.315
23	29.24
24	29.265
25	29.29
26	29.265
27	29.24
28	29.24
29	29.215
30	29.24
31	29.24
32	29.215
33	29.14
34	29.115
35	29.14
36	29.14
37	29.165
38	29.19
39	29.19
40	29.19
41	29.215
42	29.19
43	29.165
44	29.165
45	29.165
46	29.165
47	29.14
48	29.115
1	29.115
2	29.09
3	29.09
4	29.04
5	29.065
6	29.065
7	29.09
8	29.065
9	29.065
10	29.065
11	29.065
12	29.015
13	29.015
14	29.09
15	29.09
16	29.09
17	29.115
18	29.115
19	29.115
20	29.115
21	29.115
22	29.115
23	29.115
24	29.115
25	29.115
26	29.115
27	29.115
28	29.115
29	29.09
30	29.065
31	29.065
32	29.065
33	29.04
34	29.04
35	29.04
36	29.04
37	29.015
38	28.99
39	28.965
40	28.99
41	28.99
42	28.99
43	28.99
44	28.99
45	28.99
46	28.965
47	28.99
48	28.99
1	28.965
2	28.99
3	28.965
4	28.965
5	28.965
6	28.965
7	28.965
8	28.965
9	28.965
10	28.965
11	28.965
12	28.965
13	28.891
14	28.916
15	28.941
16	28.965
17	28.99
18	28.99
19	28.99
20	28.99
21	29.015
22	28.99
23	29.015
24	29.015
25	29.04
26	29.04
27	29.065
28	29.065
29	29.065
30	29.065
31	29.065
32	29.04
33	29.04
34	29.04
35	29.04
36	29.04
37	29.04
38	29.04
39	29.04
40	29.04
41	29.015
42	29.015
43	29.015
44	29.015
45	29.015
46	29.015
47	28.99
48	29.015
1	29.015
2	29.015
3	29.015
4	29.015
5	29.015
6	29.015
7	29.015
8	29.015
9	28.99
10	28.99
11	28.99
12	28.965
13	28.965
14	28.965
15	28.965
16	28.965
17	28.965
18	28.941
19	28.941
20	28.916
21	28.916
22	28.916
23	28.891
24	28.866
25	28.866
26	28.866
27	28.816
28	28.816
29	28.866
30	28.916
31	28.916
32	28.916
33	28.916
34	28.916
35	28.916
36	28.916
37	28.916
38	28.916
39	28.916
40	28.916
41	28.891
42	28.891
43	28.891
44	28.866
45	28.891
46	28.891
47	28.891
48	28.916
1	28.916
2	28.916
3	28.891
4	28.841
5	28.891
6	28.891
7	28.916
8	28.866
9	28.866
10	28.841
11	28.791
12	28.816
13	28.791
14	28.791
15	28.816
16	28.816
17	28.816
18	28.816
19	28.841
20	28.841
21	28.866
22	28.891
23	28.916
24	28.916
25	28.916
26	28.916
27	28.916
28	28.891
29	28.891
30	28.891
31	28.916
32	28.941
33	28.941
34	28.965
35	28.99
36	29.015
37	29.015
38	29.015
39	28.99
40	28.965
41	28.965
42	28.965
43	28.965
44	28.916
45	28.941
46	28.941
47	28.941
48	28.916
1	28.916
2	28.891
3	28.841
4	28.891
5	28.891
6	28.866
7	28.866
8	28.866
9	28.866
10	28.866
11	28.866
12	28.866
13	28.841
14	28.841
15	28.791
16	28.816
17	28.866
18	28.891
19	28.891
20	28.916
21	28.916
22	28.916
23	28.916
24	28.916
25	28.941
26	28.965
27	28.916
28	28.965
29	28.965
30	29.04
31	29.04
32	29.04
33	29.04
34	29.015
35	28.965
36	28.965
37	28.99
38	29.04
39	29.04
40	29.04
41	29.04
42	29.04
43	29.04
44	29.015
45	29.04
46	29.015
47	28.965
48	29.015
1	28.99
2	29.015
3	29.015
4	28.99
5	28.99
6	28.99
7	28.99
8	28.99
9	28.99
10	28.99
11	28.965
12	28.965
13	28.965
14	28.965
15	28.965
16	28.941
17	28.965
18	28.965
19	28.965
20	28.99
21	28.99
22	28.99
23	28.99
24	28.99
25	28.99
