1	29.24
2	29.24
3	29.228
4	29.215
5	29.215
6	29.19
7	29.203
8	29.19
9	29.203
10	29.19
11	29.19
12	29.19
13	29.178
14	29.178
15	29.165
16	29.165
17	29.14
18	29.14
19	29.115
20	29.115
21	29.103
22	29.103
23	29.103
24	29.09
25	29.09
26	29.103
27	29.09
28	29.09
29	29.103
30	29.103
31	29.065
32	28.854
33	28.829
34	28.817
35	28.841
36	28.854
37	28.854
38	28.866
39	28.879
40	28.891
41	28.929
42	28.953
43	29.003
44	29.04
45	29.09
46	29.115
47	29.115
48	29.128
49	29.14
50	29.153
51	29.165
52	29.203
53	29.228
54	29.253
55	29.278
56	29.353
57	29.377
58	29.389
59	29.377
60	29.389
61	29.414
62	29.427
63	29.414
64	29.439
65	29.464
66	29.439
67	29.439
68	29.439
69	29.439
70	29.414
71	29.402
72	29.389
73	29.414
74	29.414
75	29.402
76	29.389
77	29.389
78	29.389
79	29.389
80	29.389
81	29.389
82	29.389
83	29.389
84	29.389
85	29.389
86	29.389
87	29.389
88	29.377
89	29.365
90	29.365
91	29.365
92	29.365
93	29.365
94	29.353
95	29.34
96	29.328
1	29.328
2	29.328
3	29.315
4	29.315
5	29.315
6	29.303
7	29.303
8	29.29
9	29.29
10	29.29
11	29.29
12	29.278
13	29.265
14	29.253
15	29.253
16	29.253
17	29.24
18	29.24
19	29.24
20	29.228
21	29.215
22	29.215
23	29.215
24	29.215
25	29.19
26	29.19
27	29.19
28	29.19
29	29.19
30	29.203
31	29.203
32	29.165
33	29.065
34	29.015
35	28.966
36	28.941
37	28.928
38	28.928
39	28.941
40	28.953
41	28.99
42	29.028
43	29.065
44	29.09
45	29.115
46	29.115
47	29.14
48	29.178
49	29.228
50	29.253
51	29.278
52	29.328
53	29.353
54	29.377
55	29.402
56	29.439
57	29.477
58	29.515
59	29.54
60	29.553
61	29.59
62	29.615
63	29.628
64	29.628
65	29.64
66	29.603
67	29.578
68	29.54
69	29.578
70	29.54
71	29.54
72	29.515
73	29.502
74	29.515
75	29.49
76	29.49
77	29.49
78	29.477
79	29.477
80	29.465
81	29.452
82	29.452
83	29.452
84	29.452
85	29.452
86	29.439
